date,p_R,V_R,capital_headroom,lcr_headroom,nsfr_headroom,hy_oas,usjp_10y_spread,usd_jpy_return,vix,E_p,E_T
2013-01-01,2.39421805797137,4930113.299000001,4457962.647467576,4339924.98458447,4221887.321701365,,-1.5997709658879204,2.371599257195692,-0.8834201084151617,0.3859141456538858,-0.8834201084151617
2013-02-01,2.8579232751292,4821008.788,4269885.859006895,4132105.126758619,3994324.3945103427,,-1.4112568003281063,1.6927450202684757,-0.8086943929186629,0.14074410997018472,-0.8086943929186629
2013-03-01,3.02680705530431,4675512.023,4109437.1118649393,3967918.3840811737,3826399.6562974085,,-1.2508237992267144,0.7678418096295043,-0.9382816482808184,-0.24149099479860503,-0.9382816482808184
2013-04-01,2.85573496129224,4648080.6620000005,4117133.2040248094,3984396.3395310114,3851659.4750372134,,-1.5450499041055719,1.2225951892735967,-0.8164859412735953,-0.1612273574159876,-0.8164859412735953
2013-05-01,2.68456147468706,4489521.932,4007426.027263607,3886902.0510795093,3766378.074895411,,-1.657853981197758,1.246021526647926,-0.8741754353275385,-0.20591622727491599,-0.8741754353275385
2013-06-01,3.06963806120241,4399433.555,3859246.807473639,3724200.1205920484,3589153.433710458,,-1.2141877388805173,-1.343813721630957,-0.39103289007595343,-1.2790007302557371,-0.39103289007595343
2013-07-01,3.10141380534218,4364169.783,3822765.9264458646,3687414.96230733,3552063.9981687968,,-0.8904031389313496,0.9804332207595333,-0.8102252306671273,0.045015040914091864,-0.8102252306671273
2013-08-01,3.09683898872373,4353688.308,3814381.4401213983,3679554.7231517476,3544728.0061820974,,-0.6466587687595535,-0.6564588997060852,-0.7778923735635436,-0.6515588342328194,-0.7778923735635436
2013-09-01,3.40709261090981,4303242.097,3716780.3229342108,3570164.879417763,3423549.435901316,,-0.5317098011927394,0.5846569877551067,-0.7142800706489314,0.02647359328118365,-0.7142800706489314
2013-10-01,3.1629836999224,4228465.069,3693482.4254424702,3559736.7645530873,3425991.1036637053,,-0.6474334052090787,-0.49922528405362293,-0.6210414475923404,-0.5733293446313508,-0.6210414475923404
2013-11-01,3.17118187200529,4146755.316,3620750.7045703693,3489249.5517129614,3357748.398855554,,-0.5564600723924172,0.9273234518571591,-0.9365921844025142,0.18543168973237095,-0.9365921844025142
2013-12-01,3.31291665153656,4073029.874,3533285.5343287815,3398349.4494109773,3263413.3644931726,,-0.45239159459290007,1.2979956422636665,-0.7717018118374666,0.42280202383538323,-0.7717018118374666
2014-01-01,3.21173436338516,4022236.264,3505502.0869302903,3376318.542662863,3247134.998395435,,-0.4205075817586442,0.15361927624994176,-0.7633663866376716,-0.13344415275435123,-0.7633663866376716
